,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
4907,BSU_27360,Synpcc7942_2505,26.886999999999997,212,139,5,8,212,11,213,8.23e-25,94.0,217,0.9769585253456221,<=>
4909,BSU_27390,Synpcc7942_2398,37.121,132,81,1,4,135,7,136,7.240000000000001e-26,92.0,138,0.9565217391304348,<=>
4910,BSU_27410,Synpcc7942_0876,46.833,884,446,13,4,878,29,897,0.0,702.0,878,1.0068337129840548,<=>
4911,BSU_27420,Synpcc7942_1113,30.088,339,194,9,18,334,15,332,3.41e-30,114.0,353,0.9603399433427762,<=>
4915,BSU_27430,Synpcc7942_0249,58.091,241,100,1,1,240,21,261,1.6799999999999997e-101,292.0,242,0.9958677685950413,<=>
4963,BSU_27440,Synpcc7942_1276,26.956999999999997,230,157,3,39,266,38,258,1.86e-31,114.0,273,0.8424908424908425,<=>
4979,BSU_27500,Synpcc7942_1509,39.554,359,204,9,9,363,3,352,1.2699999999999998e-78,242.0,371,0.967654986522911,<=>
4980,BSU_27510,Synpcc7942_2558,43.923,362,199,4,4,364,6,364,1.09e-96,290.0,379,0.9551451187335093,<=>
4984,BSU_27520,Synpcc7942_1465,33.562,146,89,5,1,138,6,151,1.13e-22,84.0,138,1.0579710144927537,<=>
4991,BSU_27550,Synpcc7942_1313,56.176,591,246,6,4,585,2,588,0.0,664.0,592,0.9983108108108109,<=>
4996,BSU_27560,Synpcc7942_2263,48.293,410,207,3,7,416,8,412,3.559999999999999e-135,391.0,424,0.9669811320754716,<=>
5002,BSU_27600,Synpcc7942_1377,46.888000000000005,723,359,9,26,732,58,771,0.0,695.0,734,0.9850136239782016,<=>
5005,BSU_27620,Synpcc7942_1886,34.898,639,395,10,5,629,28,659,3.3299999999999996e-116,363.0,786,0.8129770992366412,<=>
5013,BSU_27710,Synpcc7942_0455,55.402,361,158,1,7,367,14,371,1.5999999999999994e-155,439.0,381,0.94750656167979,<=>
5014,BSU_27720,Synpcc7942_2348,46.821000000000005,346,175,4,3,342,11,353,2.8299999999999995e-112,327.0,342,1.0116959064327486,<=>
5015,BSU_27730,Synpcc7942_0835,58.912,331,135,1,3,332,29,359,1.0899999999999997e-137,392.0,334,0.9910179640718563,<=>
5019,BSU_27740,Synpcc7942_2298,30.516,213,126,6,1,199,1,205,9.570000000000001e-20,79.7,201,1.0597014925373134,<=>
5023,BSU_27820,Synpcc7942_1017,42.324,241,132,4,1,237,1,238,6.029999999999999e-61,188.0,240,1.0041666666666667,<=>
5025,BSU_27850,Synpcc7942_1448,29.63,351,194,12,25,368,15,319,3.89e-40,140.0,368,0.9538043478260869,<=>
5026,BSU_27860,Synpcc7942_0951,47.426,272,138,3,6,272,8,279,6.969999999999999e-63,196.0,289,0.9411764705882353,<=>
5027,BSU_27870,Synpcc7942_1881,38.113,530,286,14,6,502,16,536,4.369999999999999e-96,299.0,531,0.9981167608286252,<=>
5034,BSU_27900,Synpcc7942_0881,34.495,287,166,5,3,282,6,277,2.2399999999999995e-41,141.0,285,1.0070175438596491,<=>
5035,BSU_27920,Synpcc7942_0959,50.43,349,162,4,2,348,3,342,2.3199999999999994e-104,310.0,428,0.8154205607476636,<=>
5038,BSU_27940,Synpcc7942_1220,66.279,86,29,0,9,94,1,86,3.2700000000000004e-35,112.0,94,0.9148936170212766,<=>
5041,BSU_27990,Synpcc7942_0896,50.566,265,128,3,1,264,1,263,1.9299999999999995e-83,248.0,268,0.9888059701492538,<=>
5049,BSU_28030,Synpcc7942_0300,57.101000000000006,338,136,3,6,337,10,344,9.259999999999998e-134,381.0,337,1.002967359050445,<=>
5054,BSU_28040,Synpcc7942_1227,37.445,227,135,1,8,227,6,232,2.82e-46,150.0,231,0.9826839826839827,<=>
5055,BSU_28050,Synpcc7942_0209,34.091,176,112,3,1,172,10,185,3.3e-24,91.3,189,0.9312169312169312,<=>
5056,BSU_28070,Synpcc7942_1935,33.071,254,153,2,7,247,12,261,2.4499999999999997e-35,123.0,248,1.0241935483870968,<=>
5058,BSU_28090,Synpcc7942_0587,48.026,912,439,9,1,880,1,909,0.0,916.0,880,1.0363636363636364,<=>
5062,BSU_28120,Synpcc7942_0645,59.102,423,172,1,6,427,31,453,1.2199999999999996e-180,508.0,430,0.9837209302325581,<=>
5065,BSU_28130,Synpcc7942_1792,63.665,322,113,1,6,323,5,326,1.3199999999999996e-153,430.0,324,0.9938271604938271,<=>
5066,BSU_28140,Synpcc7942_0272,30.651,261,152,11,6,249,5,253,6.2e-15,68.9,262,0.9961832061068703,<=>
5067,BSU_28150,Synpcc7942_0967,48.376999999999995,308,152,4,3,305,7,312,3.099999999999999e-94,278.0,314,0.9808917197452229,<=>
5068,BSU_28160,Synpcc7942_0511,25.191,262,149,7,61,275,63,324,1.2799999999999998e-13,66.2,276,0.9492753623188406,<=>
5069,BSU_28170,Synpcc7942_0504,39.13,414,231,6,1,398,1,409,7.359999999999998e-86,266.0,455,0.9098901098901099,<=>
5085,BSU_28220,Synpcc7942_2526,59.905,419,134,3,9,393,6,424,0.0,519.0,420,0.9976190476190476,<=>
5090,BSU_28230,Synpcc7942_2524,30.864,405,267,5,1,395,1,402,7.209999999999999e-57,191.0,424,0.9551886792452831,<=>
5093,BSU_28260,Synpcc7942_1898,52.483999999999995,463,217,3,5,465,5,466,2.119999999999999e-172,489.0,472,0.9809322033898306,<=>
5095,BSU_28270,Synpcc7942_1505,55.255,333,149,0,4,336,6,338,1.2799999999999996e-128,370.0,365,0.9123287671232877,<=>
5097,BSU_28280,Synpcc7942_1410,48.336999999999996,511,248,4,3,499,9,517,1.7599999999999995e-153,446.0,518,0.9864864864864865,<=>
5099,BSU_28290,Synpcc7942_1552,65.138,327,113,1,4,329,1,327,6.449999999999998e-159,444.0,342,0.956140350877193,<=>
5100,BSU_28300,Synpcc7942_2434,49.045,157,79,1,1,157,1,156,3.06e-48,150.0,172,0.9127906976744186,<=>
5101,BSU_28310,Synpcc7942_0139,51.13,575,255,10,16,572,10,576,0.0,574.0,574,1.0017421602787457,<=>
5103,BSU_28360,Synpcc7942_1266,46.073,191,92,5,4,192,1,182,6.179999999999999e-52,162.0,198,0.9646464646464646,<=>
5104,BSU_28370,Synpcc7942_1073,49.788999999999994,237,116,2,1,237,4,237,4.1199999999999995e-74,222.0,245,0.9673469387755103,<=>
5105,BSU_28390,Synpcc7942_2361,37.945,253,153,3,5,257,15,263,1.46e-59,187.0,272,0.9301470588235294,<=>
5107,BSU_28430,Synpcc7942_1533,24.255,235,154,11,7,226,34,259,3.49e-15,69.7,253,0.9288537549407114,<=>
5109,BSU_28440,Synpcc7942_0641,34.38,605,366,12,3,579,33,634,7.359999999999998e-101,315.0,586,1.0324232081911262,<=>
5116,BSU_28490,Synpcc7942_1945,34.913000000000004,633,348,18,4,585,15,634,4.9099999999999995e-110,340.0,590,1.0728813559322035,<=>
5117,BSU_28500,Synpcc7942_1830,51.0,100,47,1,7,104,8,107,2.7699999999999995e-37,118.0,104,0.9615384615384616,<=>
5128,BSU_28580,Synpcc7942_0611,36.108000000000004,817,454,15,1,781,7,791,9.419999999999998e-141,431.0,785,1.040764331210191,<=>
5132,BSU_28630,Synpcc7942_1293,40.144,832,446,19,1,803,1,809,0.0,546.0,804,1.0348258706467661,<=>
5133,BSU_28640,Synpcc7942_2064,48.974,341,159,4,1,341,8,333,1.1699999999999997e-121,350.0,344,0.9912790697674418,<=>
5134,BSU_28650,Synpcc7942_1199,30.088,226,150,5,30,247,4,229,7.870000000000001e-28,103.0,248,0.9112903225806451,<=>
5136,BSU_28680,Synpcc7942_0276,38.986999999999995,454,275,2,6,458,16,468,6.999999999999999e-116,346.0,470,0.9659574468085106,<=>
5139,BSU_28690,Synpcc7942_1717,38.422,393,232,5,26,414,19,405,9.119999999999997e-96,291.0,444,0.8851351351351351,<=>
5144,BSU_28740,Synpcc7942_0526,33.91,289,180,6,27,308,5,289,9.86e-46,153.0,313,0.9233226837060703,<=>
5154,BSU_28850,Synpcc7942_1277,58.407,113,47,0,1,113,1,113,6.739999999999999e-32,105.0,119,0.9495798319327731,<=>
5155,BSU_28860,Synpcc7942_1278,41.935,62,36,0,1,62,1,62,2.1099999999999997e-12,52.4,66,0.9393939393939394,<=>
5156,BSU_28870,Synpcc7942_0065,48.765,162,83,0,8,169,19,180,4.549999999999999e-54,166.0,173,0.9364161849710982,<=>
5176,BSU_28950,Synpcc7942_2606,45.876000000000005,582,299,7,71,640,22,599,0.0,543.0,643,0.9051321928460342,<=>
5181,BSU_29000,Synpcc7942_0695,47.403,154,78,1,1,151,1,154,1.44e-41,133.0,152,1.013157894736842,<=>
5183,BSU_29010,Synpcc7942_2249,37.288000000000004,118,72,2,4,120,17,133,2.36e-27,95.1,126,0.9365079365079365,<=>
5191,BSU_29060,Synpcc7942_0273,42.553000000000004,188,105,2,5,191,14,199,9.5e-44,141.0,197,0.9543147208121827,<=>
5192,BSU_29080,Synpcc7942_1323,42.143,280,154,3,1,273,1,279,1.35e-69,213.0,276,1.0144927536231885,<=>
5193,BSU_29090,Synpcc7942_0194,35.766,959,518,21,7,880,8,953,4.989999999999999e-176,530.0,880,1.0897727272727273,<=>
5230,BSU_29130,Synpcc7942_1719,52.56399999999999,468,174,9,2,423,9,474,2.0799999999999995e-163,464.0,423,1.1063829787234043,<=>
5232,BSU_29140,Synpcc7942_0612,44.205,371,201,3,6,371,10,379,6.429999999999999e-104,308.0,372,0.9973118279569892,<=>
5234,BSU_29180,Synpcc7942_0098,48.966,580,289,4,2,580,8,581,0.0,531.0,585,0.9914529914529915,<=>
5236,BSU_29190,Synpcc7942_0592,37.061,313,175,7,1,293,3,313,8.850000000000001e-59,189.0,319,0.9811912225705329,<=>
5237,BSU_29200,Synpcc7942_1595,51.78,309,149,0,5,313,12,320,1.5099999999999997e-101,298.0,325,0.9507692307692308,<=>
5238,BSU_29210,Synpcc7942_1956,47.872,282,144,1,2,280,3,284,4.679999999999999e-92,271.0,290,0.9724137931034482,<=>
5313,BSU_29440,Synpcc7942_2475,52.667,450,212,1,5,453,18,467,3.2599999999999993e-175,496.0,461,0.9761388286334056,<=>
5316,BSU_29450,Synpcc7942_0009,56.708999999999996,395,169,2,1,393,1,395,3.679999999999999e-161,455.0,403,0.9801488833746899,<=>
5318,BSU_29470,Synpcc7942_2079,36.524,397,237,8,3,395,2,387,1.4599999999999998e-84,259.0,395,1.0050632911392405,<=>
5324,BSU_29530,Synpcc7942_1916,35.635999999999996,275,157,7,59,331,12,268,1.02e-48,161.0,335,0.8208955223880597,<=>
5326,BSU_29540,Synpcc7942_2304,23.016,252,147,9,35,263,59,286,1.1699999999999999e-07,48.1,267,0.9438202247191011,<=>
5350,BSU_29660,Synpcc7942_1487,46.535,202,104,3,1,200,1,200,2.79e-56,173.0,200,1.01,<=>
5352,BSU_29680,Synpcc7942_1352,38.796,598,322,14,13,572,54,645,5.889999999999999e-132,396.0,572,1.0454545454545454,<=>
5364,BSU_29790,Synpcc7942_1741,29.63,459,279,14,4,424,12,464,2.8999999999999997e-59,197.0,432,1.0625,<=>
5425,BSU_30060,Synpcc7942_2067,30.38,395,259,7,19,411,22,402,1.7100000000000002e-53,180.0,420,0.9404761904761905,<=>
5432,BSU_30200,Synpcc7942_0419,34.824,313,194,7,18,324,9,317,1.35e-54,177.0,335,0.9343283582089552,<=>
5436,BSU_30220,Synpcc7942_0027,39.64,333,200,1,44,376,49,380,5.079999999999999e-72,227.0,389,0.8560411311053985,<=>
5437,BSU_30230,Synpcc7942_0031,38.584,438,250,9,9,443,3,424,9.89e-93,283.0,448,0.9776785714285714,<=>
5441,BSU_30280,Synpcc7942_0949,32.453,265,176,2,23,284,7,271,8.920000000000001e-43,145.0,303,0.8745874587458746,<=>
5452,BSU_30320,Synpcc7942_1920,47.17,848,393,14,3,802,21,861,0.0,767.0,804,1.054726368159204,<=>
5634,BSU_30520,Synpcc7942_1961,40.994,161,93,1,9,169,11,169,4.2299999999999997e-41,133.0,171,0.9415204678362573,<=>
5641,BSU_30550,Synpcc7942_2463,61.8,411,138,5,5,398,4,412,0.0,512.0,400,1.0275,<=>
5698,BSU_30680,Synpcc7942_1486,71.014,69,20,0,1,69,1,69,3.64e-34,108.0,75,0.92,<=>
5702,BSU_30740,Synpcc7942_1318,32.482,274,165,4,11,283,22,276,4.02e-31,114.0,295,0.9288135593220339,<=>
5706,BSU_30760,Synpcc7942_2574,43.46,237,133,1,4,240,12,247,6.089999999999998e-67,204.0,250,0.948,<=>
5755,BSU_30770,Synpcc7942_2575,31.803,305,191,5,8,305,9,303,1.5900000000000002e-48,160.0,306,0.9967320261437909,<=>
5762,BSU_30800,Synpcc7942_0597,67.273,275,84,2,3,271,5,279,8.989999999999997e-138,386.0,271,1.014760147601476,<=>
5768,BSU_30820,Synpcc7942_1435,36.649,573,337,12,7,569,18,574,5.189999999999999e-103,319.0,580,0.9879310344827587,<=>
5769,BSU_30830,Synpcc7942_2188,30.543000000000003,442,275,9,39,466,43,466,3.1899999999999998e-49,171.0,471,0.9384288747346072,<=>
5778,BSU_30870,Synpcc7942_1149,30.794,315,196,8,1,307,2,302,6.169999999999999e-37,131.0,316,0.9968354430379747,<=>
5799,BSU_30940,Synpcc7942_0244,45.063,790,419,7,21,797,49,836,0.0,693.0,798,0.9899749373433584,<=>
5800,BSU_30950,Synpcc7942_2518,36.364000000000004,495,272,10,1,484,1,463,2.7899999999999996e-100,305.0,484,1.0227272727272727,<=>
5803,BSU_30970,Synpcc7942_0603,33.06,366,201,7,3,346,2,345,7.76e-61,198.0,380,0.9631578947368421,<=>
5808,BSU_30980,Synpcc7942_1085,45.568000000000005,643,316,4,7,616,116,757,0.0,570.0,627,1.025518341307815,<=>
5813,BSU_31050,Synpcc7942_1653,22.09,335,198,14,14,320,24,323,0.00027,38.9,402,0.8333333333333334,<=>
5818,BSU_31100,Synpcc7942_1080,38.009,442,265,5,13,445,6,447,1.6199999999999999e-93,286.0,445,0.9932584269662922,<=>
5819,BSU_31150,Synpcc7942_1967,27.798000000000002,277,180,6,5,272,12,277,8.540000000000001e-27,102.0,276,1.0036231884057971,<=>
5844,BSU_31280,Synpcc7942_0078,27.703000000000003,148,84,5,3,132,6,148,8.03e-15,63.2,132,1.121212121212121,<=>
5869,BSU_31420,Synpcc7942_1028,26.894000000000002,264,169,9,28,272,53,311,8.480000000000001e-16,72.4,273,0.967032967032967,<=>
6012,BSU_31620,Synpcc7942_1474,31.915,94,62,2,20,111,18,111,2.12e-09,47.8,113,0.831858407079646,<=>
6031,BSU_31800,Synpcc7942_0823,26.645,304,206,6,45,343,46,337,1.7800000000000003e-11,60.8,369,0.8238482384823849,<=>
6036,BSU_31930,Synpcc7942_1760,53.933,356,161,3,1,355,1,354,1.4899999999999994e-124,360.0,378,0.9417989417989417,<=>
6055,BSU_32050,Synpcc7942_1190,36.853,483,278,10,12,485,16,480,6.389999999999999e-71,230.0,500,0.966,<=>
6056,BSU_32060,Synpcc7942_0775,39.726,146,79,2,2,147,7,143,5.850000000000001e-27,95.9,158,0.9240506329113924,<=>
6057,BSU_32100,Synpcc7942_0198,32.061,393,245,12,2,381,6,389,5.710000000000001e-45,158.0,406,0.9679802955665024,<=>
6063,BSU_32130,Synpcc7942_1831,24.74,384,214,13,1,326,11,377,2.07e-17,78.6,326,1.177914110429448,<=>
6067,BSU_32170,Synpcc7942_1927,43.214,280,150,5,3,280,2,274,2.4599999999999997e-69,213.0,284,0.9859154929577465,<=>
6076,BSU_32240,Synpcc7942_1440,32.573,307,190,5,6,300,1,302,3.98e-44,149.0,309,0.9935275080906149,<=>
6077,BSU_32250,Synpcc7942_2612,59.818999999999996,331,128,3,2,329,18,346,7.129999999999999e-143,405.0,352,0.9403409090909091,<=>
6080,BSU_32260,Synpcc7942_2090,39.631,434,245,6,5,427,17,444,9.23e-112,332.0,433,1.002309468822171,<=>
6081,BSU_32330,Synpcc7942_0542,49.818999999999996,277,137,2,10,285,4,279,3.799999999999999e-95,280.0,298,0.9295302013422819,<=>
6088,BSU_32380,Synpcc7942_0935,23.111,225,155,5,44,263,36,247,0.00023500000000000002,37.7,273,0.8241758241758241,<=>
6092,BSU_32520,Synpcc7942_2160,38.874,373,210,1,17,389,29,383,1.4099999999999995e-94,285.0,416,0.8966346153846154,<=>
6095,BSU_32550,Synpcc7942_0947,43.787,338,171,6,1,334,1,323,1.6699999999999997e-95,285.0,367,0.9209809264305178,<=>
6141,BSU_32580,Synpcc7942_0471,36.434,258,159,4,46,300,21,276,4.95e-52,169.0,300,0.86,<=>
6159,BSU_32670,Synpcc7942_1735,42.521,468,255,6,11,465,13,479,2.3399999999999994e-140,408.0,465,1.0064516129032257,<=>
6161,BSU_32680,Synpcc7942_1787,43.972,141,69,4,6,140,5,141,8.459999999999999e-39,125.0,147,0.9591836734693877,<=>
6162,BSU_32690,Synpcc7942_1738,52.941,408,187,1,4,406,11,418,9.059999999999998e-160,452.0,406,1.0049261083743843,<=>
6169,BSU_32710,Synpcc7942_1736,55.645,248,108,1,6,251,10,257,1.61e-103,298.0,261,0.9501915708812261,<=>
6258,BSU_32800,Synpcc7942_2046,43.443000000000005,122,69,0,4,125,6,127,1.32e-35,115.0,127,0.9606299212598425,<=>
6319,BSU_32990,Synpcc7942_0109,35.714,140,90,0,13,152,27,166,8.57e-25,90.5,153,0.9150326797385621,<=>
6346,BSU_33020,Synpcc7942_1872,23.469,392,257,14,85,451,104,477,4.2100000000000007e-13,67.0,451,0.8691796008869179,<=>
6357,BSU_33040,Synpcc7942_1007,53.288999999999994,456,212,1,4,458,8,463,1.3599999999999993e-178,504.0,462,0.987012987012987,<=>
6459,BSU_33240,Synpcc7942_2388,42.647,340,188,5,48,381,50,388,1.6399999999999994e-89,271.0,385,0.8831168831168831,<=>
6558,BSU_33380,Synpcc7942_1531,41.071000000000005,224,130,1,36,257,43,266,8.63e-60,187.0,260,0.8615384615384616,<=>
6561,BSU_33390,Synpcc7942_1532,48.038999999999994,204,105,1,15,218,6,208,1.19e-59,184.0,230,0.8869565217391304,<=>
6574,BSU_33430,Synpcc7942_0019,39.759,581,308,11,8,559,2,569,6.819999999999999e-144,426.0,571,1.0175131348511384,<=>
6583,BSU_33500,Synpcc7942_1570,47.593999999999994,748,373,8,71,802,1,745,0.0,667.0,802,0.9326683291770573,<=>
6598,BSU_33600,Synpcc7942_1795,61.486000000000004,148,56,1,4,150,5,152,6.199999999999999e-63,187.0,156,0.9487179487179487,<=>
6599,BSU_33610,Synpcc7942_1911,26.565,719,481,15,25,708,21,727,4.1699999999999994e-78,263.0,779,0.9229781771501926,<=>
6721,BSU_33850,Synpcc7942_2083,30.698,215,128,8,1,202,1,207,2.7199999999999998e-18,76.3,211,1.018957345971564,<=>
6722,BSU_33890,Synpcc7942_0460,40.146,137,80,1,19,155,13,147,3.779999999999999e-33,111.0,155,0.8838709677419355,<=>
6723,BSU_33900,Synpcc7942_0639,63.158,418,149,3,4,421,9,421,0.0,521.0,430,0.9720930232558139,<=>
6724,BSU_33910,Synpcc7942_0469,50.096000000000004,521,238,6,2,510,5,515,2.349999999999999e-167,480.0,511,1.0195694716242663,<=>
6725,BSU_33920,Synpcc7942_1261,48.79,248,116,3,1,247,22,259,1.38e-79,237.0,253,0.9802371541501976,<=>
6726,BSU_33930,Synpcc7942_1116,59.0,400,157,4,1,393,1,400,2.419999999999999e-167,471.0,394,1.015228426395939,<=>
6727,BSU_33940,Synpcc7942_1742,56.548,336,143,2,1,333,1,336,2.699999999999999e-127,364.0,335,1.0029850746268656,<=>
6733,BSU_33990,Synpcc7942_2418,30.153000000000002,262,169,7,1,256,1,254,2.18e-28,107.0,292,0.8972602739726028,<=>
6873,BSU_34660,Synpcc7942_1380,23.333000000000002,540,375,8,10,522,20,547,2.09e-34,133.0,530,1.0188679245283019,<=>
7009,BSU_34860,Synpcc7942_1995,50.495,202,94,3,5,203,11,209,6.029999999999999e-64,193.0,209,0.9665071770334929,<=>
7010,BSU_34870,Synpcc7942_2087,53.543,254,116,1,1,252,1,254,2.3699999999999997e-93,271.0,252,1.007936507936508,<=>
7012,BSU_34880,Synpcc7942_1829,47.699,239,125,0,4,242,1,239,6.139999999999999e-73,219.0,245,0.9755102040816327,<=>
7014,BSU_34890,Synpcc7942_1481,41.232,211,115,6,2,208,7,212,2.3899999999999998e-51,162.0,212,0.9952830188679245,<=>
7016,BSU_34900,Synpcc7942_0125,50.515,194,95,1,2,194,16,209,9.149999999999999e-67,200.0,194,1.0,<=>
7017,BSU_34910,Synpcc7942_1519,47.343,414,216,1,16,427,21,434,2.2899999999999995e-138,399.0,427,0.9695550351288056,<=>
7018,BSU_34920,Synpcc7942_0783,38.35,206,121,2,4,203,1,206,2.43e-44,144.0,213,0.9671361502347418,<=>
7019,BSU_34930,Synpcc7942_0813,30.728,371,231,10,2,353,1,364,7.57e-40,143.0,391,0.948849104859335,<=>
7033,BSU_34990,Synpcc7942_1230,44.488,254,132,3,9,256,15,265,2.73e-65,202.0,269,0.9442379182156134,<=>
7039,BSU_35100,Synpcc7942_2178,35.052,97,63,0,6,102,5,101,1.84e-14,61.2,119,0.8151260504201681,<=>
7040,BSU_35160,Synpcc7942_0848,56.937,973,379,5,4,938,26,996,0.0,1097.0,957,1.0167189132706373,<=>
7067,BSU_35170,Synpcc7942_0563,60.942,658,251,4,5,658,4,659,0.0,835.0,661,0.9954614220877458,<=>
7131,BSU_35310,Synpcc7942_2352,33.503,197,113,5,1,187,1,189,9.85e-30,105.0,189,1.0423280423280423,<=>
7157,BSU_35530,Synpcc7942_0281,40.532,301,165,3,10,298,13,311,1.9399999999999996e-67,213.0,358,0.840782122905028,<=>
7165,BSU_35580,Synpcc7942_0973,47.545,387,166,5,78,431,8,390,9.069999999999999e-122,357.0,461,0.8394793926247288,<=>
7167,BSU_35590,Synpcc7942_0579,26.785999999999998,336,199,14,26,345,25,329,1.21e-14,70.9,389,0.8637532133676092,<=>
7180,BSU_35660,Synpcc7942_0552,49.167,360,179,3,4,361,6,363,2.4399999999999996e-105,311.0,380,0.9473684210526315,<=>
7235,BSU_35710,Synpcc7942_1126,23.529,272,172,9,19,275,27,277,4.97e-14,66.6,275,0.9890909090909091,<=>
7242,BSU_35750,Synpcc7942_1651,35.437,206,130,2,28,231,33,237,3.2400000000000003e-45,149.0,256,0.8046875,<=>
7343,BSU_36030,Synpcc7942_0041,23.333000000000002,420,272,12,24,421,30,421,0.000136,40.0,442,0.9502262443438914,<=>
7371,BSU_36370,Synpcc7942_0930,48.93600000000001,141,71,1,2,141,15,155,3.99e-40,128.0,141,1.0,<=>
7379,BSU_36510,Synpcc7942_2279,46.062,419,205,8,5,403,52,469,1.7599999999999998e-84,262.0,404,1.0371287128712872,<=>
7381,BSU_36520,Synpcc7942_0321,41.071000000000005,112,66,0,5,116,1,112,3.43e-24,85.9,116,0.9655172413793104,<=>
7388,BSU_36700,Synpcc7942_1282,30.294,340,215,8,8,341,4,327,5.419999999999999e-52,171.0,341,0.9970674486803519,<=>
7392,BSU_36760,Synpcc7942_0715,51.015,394,189,2,31,420,2,395,2.879999999999999e-130,378.0,436,0.9036697247706422,<=>
7394,BSU_36800,Synpcc7942_2316,40.741,108,64,0,3,110,2,109,4.46e-23,84.3,132,0.8181818181818182,<=>
7395,BSU_36810,Synpcc7942_2315,68.20100000000001,478,138,4,4,472,11,483,0.0,616.0,473,1.0105708245243128,<=>
7397,BSU_36820,Synpcc7942_0337,37.898,314,167,3,1,286,1,314,4.959999999999999e-65,203.0,287,1.0940766550522647,<=>
7398,BSU_36830,Synpcc7942_0336,62.4,500,186,1,1,498,2,501,0.0,640.0,502,0.9960159362549801,<=>
7400,BSU_36840,Synpcc7942_0335,30.769000000000002,169,116,1,10,177,11,179,5.31e-18,73.9,181,0.9337016574585635,<=>
7404,BSU_36890,Synpcc7942_1715,41.706,211,118,4,3,208,6,216,6.34e-55,171.0,209,1.0095693779904307,<=>
7405,BSU_36900,Synpcc7942_0282,65.602,407,139,1,8,413,13,419,0.0,555.0,415,0.980722891566265,<=>
7412,BSU_37010,Synpcc7942_2203,48.023,354,182,2,1,353,6,358,6.269999999999999e-126,363.0,356,0.9943820224719101,<=>
7414,BSU_37020,Synpcc7942_0572,29.851,134,81,6,3,125,10,141,5.44e-09,47.8,128,1.046875,<=>
7416,BSU_37070,Synpcc7942_2204,44.615,65,35,1,2,65,3,67,1.7300000000000001e-15,60.8,66,0.9848484848484849,<=>
7418,BSU_37090,Synpcc7942_0505,41.449,345,177,4,1,320,1,345,1.1599999999999998e-87,263.0,321,1.074766355140187,<=>
7422,BSU_37120,Synpcc7942_1443,36.937,333,158,10,1,285,1,329,1.6699999999999997e-58,187.0,285,1.168421052631579,<=>
7443,BSU_37150,Synpcc7942_1954,60.681000000000004,529,208,0,1,529,19,547,0.0,709.0,535,0.9887850467289719,<=>
7445,BSU_37220,Synpcc7942_1819,38.15,173,102,3,2,173,17,185,4.5399999999999993e-38,125.0,174,0.9942528735632183,<=>
7447,BSU_37230,Synpcc7942_0082,35.727,557,347,3,14,569,34,580,1.8399999999999994e-120,364.0,575,0.9686956521739131,<=>
7494,BSU_37330,Synpcc7942_1577,25.336,596,376,17,11,556,14,590,1.9699999999999998e-42,157.0,556,1.0719424460431655,<=>
7537,BSU_37500,Synpcc7942_0628,37.255,255,156,3,21,271,23,277,2.24e-58,184.0,276,0.9239130434782609,<=>
7538,BSU_37510,Synpcc7942_2571,36.482,614,352,13,29,619,27,625,5.819999999999999e-115,355.0,691,0.8885672937771346,<=>
7550,BSU_37600,Synpcc7942_2329,37.093,399,229,8,11,396,6,395,1.0199999999999997e-81,254.0,433,0.9214780600461894,<=>
7551,BSU_37630,Synpcc7942_1917,26.518,313,186,11,10,281,23,332,6.070000000000001e-07,46.2,296,1.0574324324324325,<=>
7566,BSU_37700,Synpcc7942_0985,25.587,383,235,14,5,346,50,423,5.889999999999999e-13,66.2,394,0.9720812182741116,<=>
7578,BSU_37820,Synpcc7942_2099,38.676,287,160,7,3,277,2,284,2.07e-62,195.0,283,1.0141342756183747,<=>
7583,BSU_37830,Synpcc7942_2100,46.483000000000004,327,153,6,6,312,4,328,2.6599999999999995e-95,283.0,315,1.0380952380952382,<=>
7589,BSU_37840,Synpcc7942_2101,42.339,248,138,4,2,246,6,251,4.959999999999999e-64,198.0,246,1.008130081300813,<=>
7596,BSU_37890,Synpcc7942_0071,40.827,387,201,7,16,388,24,396,8.359999999999998e-85,260.0,389,0.9948586118251928,<=>
7602,BSU_37960,Synpcc7942_0489,48.098,447,232,0,8,454,13,459,1.2499999999999998e-147,425.0,456,0.9802631578947368,<=>
7606,BSU_38018,Synpcc7942_0677,31.730999999999998,104,66,3,6,105,18,120,1.7e-06,40.4,112,0.9285714285714286,<=>
7619,BSU_38370,Synpcc7942_0638,33.858000000000004,127,76,5,4,125,2,125,2.6699999999999997e-12,56.2,126,1.007936507936508,<=>
7621,BSU_38460,Synpcc7942_2570,43.317,404,198,9,26,412,11,400,1.2099999999999998e-101,304.0,413,0.9782082324455206,<=>
7623,BSU_38490,Synpcc7942_1366,22.903000000000002,310,213,7,10,308,2,296,4.7e-14,67.8,311,0.9967845659163987,<=>
7633,BSU_38620,Synpcc7942_0669,32.804,189,106,8,12,196,9,180,1.66e-18,75.9,196,0.9642857142857143,<=>
7773,BSU_38750,Synpcc7942_1766,27.378,347,218,9,4,334,8,336,5.3399999999999995e-30,113.0,338,1.0266272189349113,<=>
7774,BSU_38760,Synpcc7942_1767,35.153,458,280,9,6,457,19,465,2.9999999999999997e-87,271.0,468,0.9786324786324786,<=>
