,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
4508,Synpcc7942_2087,USA300HOU_RS14515,50.0,254,125,1,1,254,1,252,1.0899999999999999e-85,252.0,255,0.996078431372549,<=>
4524,Synpcc7942_2101,USA300HOU_RS13545,26.778000000000002,239,142,8,1,206,1,239,2.26e-15,71.2,294,0.8129251700680272,<=>
4664,Synpcc7942_2110,USA300HOU_RS06110,37.107,318,177,6,2,316,3,300,1.9899999999999996e-65,205.0,327,0.9724770642201835,<=>
4666,Synpcc7942_2111,USA300HOU_RS08260,30.351,313,189,7,7,291,5,316,2.62e-26,102.0,302,1.0364238410596027,<=>
4668,Synpcc7942_2113,USA300HOU_RS02560,55.238,315,136,3,19,330,8,320,5.2e-116,335.0,331,0.9516616314199395,<=>
4678,Synpcc7942_2117,USA300HOU_RS10320,53.165,474,218,2,3,473,7,479,4.8399999999999983e-169,482.0,479,0.9895615866388309,<=>
4683,Synpcc7942_2122,USA300HOU_RS06040,48.501000000000005,367,169,5,21,384,7,356,5.039999999999998e-119,347.0,391,0.9386189258312021,<=>
4693,Synpcc7942_2132,USA300HOU_RS11655,43.875,449,242,6,27,471,5,447,2.759999999999999e-118,351.0,472,0.951271186440678,<=>
4697,Synpcc7942_2143,USA300HOU_RS06985,56.997,393,163,2,26,418,10,396,1.7099999999999993e-164,464.0,420,0.9357142857142857,<=>
4772,Synpcc7942_2150,USA300HOU_RS01440,20.629,286,192,9,25,283,2,279,4.8600000000000005e-08,50.1,347,0.8242074927953891,<=>
4775,Synpcc7942_2156,USA300HOU_RS06590,35.499,431,241,9,4,429,7,405,8.059999999999998e-79,249.0,473,0.9112050739957717,<=>
4777,Synpcc7942_2168,USA300HOU_RS10345,38.287,794,412,15,5,791,4,726,0.0,557.0,794,1.0,<=>
4784,Synpcc7942_2179,USA300HOU_RS10305,27.425,299,202,6,7,295,1,294,3.51e-30,112.0,304,0.9835526315789473,<=>
4793,Synpcc7942_2190,USA300HOU_RS07275,42.735,117,66,1,13,128,6,122,7.78e-30,102.0,140,0.8357142857142857,<=>
4798,Synpcc7942_2201,USA300HOU_RS11180,33.512,373,230,8,24,390,6,366,5.949999999999999e-61,198.0,406,0.9187192118226601,<=>
4801,Synpcc7942_2203,USA300HOU_RS11435,48.451,355,180,3,6,359,1,353,1.6199999999999996e-126,364.0,368,0.9646739130434783,<=>
4804,Synpcc7942_2205,USA300HOU_RS12010,57.364,129,54,1,7,135,3,130,8.19e-46,142.0,135,0.9555555555555556,<=>
4805,Synpcc7942_2206,USA300HOU_RS12015,56.835,139,60,0,1,139,1,139,1.04e-56,171.0,151,0.9205298013245033,<=>
4806,Synpcc7942_2207,USA300HOU_RS12020,28.351999999999997,261,178,2,15,271,2,257,2.8199999999999996e-34,122.0,294,0.8877551020408163,<=>
4807,Synpcc7942_2208,USA300HOU_RS12040,48.718,117,50,1,9,115,5,121,5.4899999999999995e-30,100.0,116,1.0086206896551724,<=>
4808,Synpcc7942_2209,USA300HOU_RS12045,39.103,312,173,4,4,305,8,312,1.8799999999999995e-74,228.0,309,1.0097087378640777,<=>
4809,Synpcc7942_2210,USA300HOU_RS12050,67.5,120,39,0,11,130,10,129,1.4799999999999997e-60,179.0,130,0.9230769230769231,<=>
4810,Synpcc7942_2211,USA300HOU_RS12055,63.115,122,44,1,1,122,1,121,3.67e-49,149.0,125,0.976,<=>
4811,Synpcc7942_2212,USA300HOU_RS12060,81.081,37,7,0,1,37,1,37,1.7000000000000002e-17,63.5,37,1.0,<=>
4812,Synpcc7942_2213,USA300HOU_RS12070,35.714,210,104,1,4,182,3,212,1.4299999999999996e-48,154.0,186,1.1290322580645162,<=>
4813,Synpcc7942_2214,USA300HOU_RS12075,37.615,436,249,10,13,436,3,427,1.1499999999999996e-87,270.0,439,0.9931662870159453,<=>
4815,Synpcc7942_2215,USA300HOU_RS12080,47.619,147,76,1,1,147,1,146,2.05e-42,134.0,147,1.0,<=>
4816,Synpcc7942_2216,USA300HOU_RS12090,50.658,152,74,1,29,180,15,165,6.439999999999999e-46,145.0,180,0.8444444444444444,<=>
4817,Synpcc7942_2217,USA300HOU_RS12095,54.622,119,51,1,2,120,4,119,2.0300000000000002e-41,129.0,120,0.9916666666666667,<=>
4818,Synpcc7942_2218,USA300HOU_RS12100,59.551,178,72,0,1,178,1,178,3.839999999999999e-69,204.0,179,0.994413407821229,<=>
4819,Synpcc7942_2219,USA300HOU_RS12105,52.632,133,62,1,1,133,1,132,2.8699999999999996e-49,150.0,133,1.0,<=>
4820,Synpcc7942_2220,USA300HOU_RS12115,55.681999999999995,176,78,0,3,178,4,179,9.299999999999999e-77,224.0,179,0.9832402234636871,<=>
4821,Synpcc7942_2221,USA300HOU_RS12120,52.941,102,47,1,11,112,1,101,9.05e-30,99.8,113,0.9026548672566371,<=>
4822,Synpcc7942_2222,USA300HOU_RS12125,64.75399999999999,122,42,1,1,121,1,122,2.82e-51,155.0,121,1.0082644628099173,<=>
4823,Synpcc7942_2223,USA300HOU_RS12130,61.111000000000004,72,28,0,7,78,11,82,7.42e-26,87.8,82,0.8780487804878049,<=>
4824,Synpcc7942_2224,USA300HOU_RS12135,41.667,60,35,0,5,64,2,61,3.71e-11,49.3,64,0.9375,<=>
4825,Synpcc7942_2225,USA300HOU_RS12140,60.993,141,54,1,1,141,1,140,7.669999999999999e-62,183.0,142,0.9929577464788732,<=>
4826,Synpcc7942_2226,USA300HOU_RS12145,50.472,212,101,2,1,212,1,208,1.2999999999999999e-77,230.0,244,0.8688524590163934,<=>
4827,Synpcc7942_2227,USA300HOU_RS12150,55.14,107,48,0,8,114,2,108,1.39e-37,120.0,117,0.9145299145299145,<=>
4828,Synpcc7942_2228,USA300HOU_RS12155,70.33,91,27,0,1,91,1,91,2.94e-45,137.0,91,1.0,<=>
4829,Synpcc7942_2229,USA300HOU_RS12160,60.507,276,109,0,1,276,1,276,1.5899999999999998e-119,340.0,287,0.9616724738675958,<=>
4830,Synpcc7942_2230,USA300HOU_RS12165,39.08,87,52,1,11,97,5,90,1.09e-20,75.9,100,0.87,<=>
4831,Synpcc7942_2231,USA300HOU_RS12170,47.867,211,104,3,1,209,1,207,2.6599999999999997e-62,189.0,210,1.0047619047619047,<=>
4832,Synpcc7942_2232,USA300HOU_RS12175,46.445,211,105,1,1,203,1,211,3.5399999999999993e-62,189.0,213,0.9906103286384976,<=>
4833,Synpcc7942_2235,USA300HOU_RS06235,48.276,232,118,2,1,231,1,231,7.829999999999998e-83,244.0,235,0.9872340425531915,<=>
4834,Synpcc7942_2236,USA300HOU_RS01050,41.379,551,287,7,5,548,4,525,6.109999999999998e-146,427.0,554,0.9945848375451264,<=>
4963,Synpcc7942_2244,USA300HOU_RS09385,49.681999999999995,157,73,3,4,159,3,154,4.7099999999999995e-54,165.0,181,0.8674033149171271,<=>
4964,Synpcc7942_2247,USA300HOU_RS06525,39.828,816,455,10,27,839,3,785,0.0,627.0,882,0.9251700680272109,<=>
4968,Synpcc7942_2250,USA300HOU_RS00020,36.927,371,227,4,1,367,1,368,2.1199999999999995e-75,235.0,387,0.958656330749354,<=>
4973,Synpcc7942_2259,USA300HOU_RS06230,30.636,173,108,7,13,181,3,167,6.21e-18,73.6,182,0.9505494505494505,<=>
4974,Synpcc7942_2263,USA300HOU_RS08680,44.794,413,218,4,8,412,6,416,3.3299999999999995e-123,361.0,435,0.9494252873563218,<=>
4980,Synpcc7942_2270,USA300HOU_RS06955,25.872,344,227,10,10,339,8,337,1.23e-16,76.3,344,1.0,<=>
4983,Synpcc7942_2271,USA300HOU_RS08015,37.209,172,105,2,1,172,1,169,6.38e-30,105.0,183,0.9398907103825137,<=>
4984,Synpcc7942_2272,USA300HOU_RS02645,42.953,149,84,1,14,161,6,154,1.4499999999999999e-36,120.0,176,0.8465909090909091,<=>
4985,Synpcc7942_2279,USA300HOU_RS11000,37.080999999999996,418,242,8,51,466,4,402,1.0799999999999999e-67,219.0,470,0.8893617021276595,<=>
5006,Synpcc7942_2298,USA300HOU_RS08735,34.463,177,109,3,1,175,1,172,8.69e-27,98.2,207,0.855072463768116,<=>
5007,Synpcc7942_2299,USA300HOU_RS06415,48.864,88,45,0,14,101,1,88,1.66e-28,95.5,102,0.8627450980392157,<=>
5008,Synpcc7942_2303,USA300HOU_RS02635,39.179,268,144,4,12,274,3,256,1.47e-53,171.0,278,0.9640287769784173,<=>
5019,Synpcc7942_2308,USA300HOU_RS08205,38.122,362,217,5,5,363,1,358,3.839999999999999e-84,256.0,372,0.9731182795698925,<=>
5020,Synpcc7942_2309,USA300HOU_RS02020,37.423,163,99,1,24,186,22,181,1.7199999999999998e-41,135.0,198,0.8232323232323232,<=>
5023,Synpcc7942_2312,USA300HOU_RS07245,28.267,329,218,9,7,321,3,327,2.49e-38,137.0,357,0.9215686274509803,<=>
5025,Synpcc7942_2314,USA300HOU_RS10930,51.111000000000004,90,44,0,13,102,4,93,1.91e-29,98.2,103,0.8737864077669902,<=>
5026,Synpcc7942_2315,USA300HOU_RS11360,65.684,475,154,3,10,483,3,469,0.0,615.0,484,0.981404958677686,<=>
5034,Synpcc7942_2322,USA300HOU_RS10325,35.789,95,61,0,2,96,3,97,5.89e-14,58.5,96,0.9895833333333334,<=>
5039,Synpcc7942_2329,USA300HOU_RS03205,36.493,422,241,10,6,417,13,417,6.389999999999998e-77,242.0,424,0.9952830188679245,<=>
5041,Synpcc7942_2334,USA300HOU_RS08045,42.536,489,271,4,22,508,9,489,1.0199999999999995e-147,429.0,511,0.9569471624266145,<=>
5042,Synpcc7942_2339,USA300HOU_RS01400,24.921,317,185,10,29,322,4,290,5.75e-13,65.1,344,0.9215116279069767,<=>
5044,Synpcc7942_2340,USA300HOU_RS07545,47.032,438,229,3,1,438,1,435,1.4999999999999995e-136,396.0,453,0.9668874172185431,<=>
5052,Synpcc7942_2341,USA300HOU_RS12025,26.523000000000003,279,170,9,5,277,3,252,9.51e-17,74.7,293,0.9522184300341296,<=>
5054,Synpcc7942_2348,USA300HOU_RS08725,48.415,347,169,6,10,353,2,341,2.2099999999999994e-112,327.0,359,0.9665738161559888,<=>
5057,Synpcc7942_2352,USA300HOU_RS04065,31.25,192,121,4,1,188,2,186,3.79e-30,106.0,207,0.927536231884058,<=>
5058,Synpcc7942_2358,USA300HOU_RS10950,26.436999999999998,261,178,6,9,265,3,253,5.27e-27,102.0,276,0.9456521739130435,<=>
5061,Synpcc7942_2361,USA300HOU_RS05755,39.394,264,150,4,15,271,4,264,7.659999999999999e-60,188.0,289,0.9134948096885813,<=>
5062,Synpcc7942_2362,USA300HOU_RS07515,35.43,302,192,2,22,321,12,312,6.0400000000000005e-59,188.0,323,0.934984520123839,<=>
5064,Synpcc7942_2365,USA300HOU_RS05055,48.282,524,262,6,23,544,3,519,9.689999999999998e-175,500.0,556,0.9424460431654677,<=>
5071,Synpcc7942_2369,USA300HOU_RS12235,24.22,1090,677,30,34,1042,34,1055,3.7099999999999997e-66,238.0,1056,1.0321969696969697,<=>
5076,Synpcc7942_2374,USA300HOU_RS06510,41.06,453,253,6,1,448,64,507,9.849999999999998e-121,358.0,452,1.002212389380531,<=>
5078,Synpcc7942_2375,USA300HOU_RS11245,45.042,353,179,5,1,347,1,344,7.259999999999999e-109,318.0,347,1.0172910662824208,<=>
5083,Synpcc7942_2378,USA300HOU_RS05960,54.571000000000005,350,139,3,55,385,29,377,1.0599999999999997e-116,342.0,393,0.8905852417302799,<=>
5084,Synpcc7942_2379,USA300HOU_RS11305,38.911,257,155,2,5,259,6,262,5.690000000000001e-60,187.0,263,0.9771863117870723,<=>
5087,Synpcc7942_2381,USA300HOU_RS14085,39.695,262,150,4,4,264,3,257,3.7099999999999995e-58,183.0,268,0.9776119402985075,<=>
5088,Synpcc7942_2382,USA300HOU_RS08440,33.246,382,239,6,7,387,5,371,4.0499999999999987e-75,234.0,396,0.9646464646464646,<=>
5089,Synpcc7942_2383,USA300HOU_RS02775,34.444,360,211,12,29,378,1,345,8.889999999999999e-58,188.0,383,0.9399477806788512,<=>
5095,Synpcc7942_2393,USA300HOU_RS02780,41.213,478,252,10,3,462,5,471,3.889999999999999e-110,331.0,481,0.9937629937629938,<=>
5097,Synpcc7942_2398,USA300HOU_RS08605,35.251999999999995,139,87,2,1,136,1,139,6e-19,74.3,149,0.9328859060402684,<=>
5101,Synpcc7942_2409,USA300HOU_RS00085,47.059,425,225,0,1,425,1,425,4.309999999999999e-151,432.0,444,0.9572072072072072,<=>
5105,Synpcc7942_2415,USA300HOU_RS02655,52.61,498,223,4,1,494,5,493,0.0,530.0,504,0.9880952380952381,<=>
5127,Synpcc7942_2418,USA300HOU_RS03635,20.477999999999998,293,209,6,1,283,1,279,4.55e-09,52.8,294,0.9965986394557823,<=>
5130,Synpcc7942_2420,USA300HOU_RS02785,54.106,207,87,2,1,206,3,202,1.3999999999999997e-76,227.0,244,0.8483606557377049,<=>
5136,Synpcc7942_2423,USA300HOU_RS14710,51.20399999999999,623,302,2,4,626,2,622,0.0,642.0,635,0.9811023622047244,<=>
5145,Synpcc7942_2436,USA300HOU_RS07280,41.42,169,96,1,28,193,6,174,4.0199999999999994e-44,141.0,198,0.8535353535353535,<=>
5147,Synpcc7942_2437,USA300HOU_RS05995,47.306999999999995,947,452,17,7,946,3,909,0.0,838.0,954,0.9926624737945493,<=>
5153,Synpcc7942_2440,USA300HOU_RS06420,50.288000000000004,694,336,5,10,702,12,697,0.0,670.0,716,0.9692737430167597,<=>
5159,Synpcc7942_2441,USA300HOU_RS07055,53.611999999999995,263,111,2,4,264,30,283,1.1199999999999996e-105,304.0,264,0.9962121212121212,<=>
5226,Synpcc7942_2442,USA300HOU_RS07060,43.42100000000001,304,170,1,1,302,1,304,4.499999999999999e-79,239.0,303,1.0033003300330032,<=>
5230,Synpcc7942_2443,USA300HOU_RS07065,56.589,258,112,0,52,309,51,308,1.7099999999999997e-98,289.0,310,0.832258064516129,<=>
5235,Synpcc7942_2445,USA300HOU_RS07070,37.363,273,162,5,40,310,40,305,1.7099999999999997e-64,204.0,337,0.8100890207715133,<=>
5236,Synpcc7942_2446,USA300HOU_RS10240,36.508,252,149,6,28,274,3,248,2.31e-49,160.0,277,0.9097472924187726,<=>
5254,Synpcc7942_2463,USA300HOU_RS09495,57.702,409,155,4,1,408,2,393,6.029999999999999e-171,481.0,417,0.9808153477218226,<=>
5255,Synpcc7942_2464,USA300HOU_RS01690,38.278,209,123,5,10,215,2,207,1.03e-39,133.0,232,0.9008620689655172,<=>
5268,Synpcc7942_2467,USA300HOU_RS08505,32.342,269,170,5,11,279,3,259,9.52e-49,159.0,288,0.9340277777777778,<=>
5269,Synpcc7942_2468,USA300HOU_RS08425,59.685,635,225,6,1,634,1,605,0.0,728.0,634,1.001577287066246,<=>
5274,Synpcc7942_2475,USA300HOU_RS04765,49.233999999999995,457,231,1,14,470,2,457,6.2099999999999985e-165,470.0,474,0.9641350210970464,<=>
5277,Synpcc7942_2477,USA300HOU_RS04170,36.149,296,183,5,5,297,6,298,3.1599999999999996e-59,188.0,298,0.9932885906040269,<=>
5279,Synpcc7942_2490,USA300HOU_RS06560,33.225,307,191,5,3,297,2,306,2.8499999999999998e-58,186.0,306,1.0032679738562091,<=>
5280,Synpcc7942_2491,USA300HOU_RS00025,56.032,630,270,4,3,632,12,634,0.0,664.0,645,0.9767441860465116,<=>
5351,Synpcc7942_2493,USA300HOU_RS12670,31.12,241,137,5,4,240,3,218,1.14e-33,120.0,253,0.9525691699604744,<=>
5414,Synpcc7942_2497,USA300HOU_RS07510,53.691,149,69,0,3,151,1,149,5.46e-60,179.0,151,0.9867549668874173,<=>
5418,Synpcc7942_2508,USA300HOU_RS04650,25.945999999999998,370,247,10,8,373,4,350,3.99e-24,98.6,398,0.9296482412060302,<=>
5421,Synpcc7942_2510,USA300HOU_RS12065,47.826,69,34,1,1,69,6,72,8.709999999999999e-18,66.6,70,0.9857142857142858,<=>
5422,Synpcc7942_2512,USA300HOU_RS08405,31.377,443,290,8,6,442,3,437,7.4199999999999996e-59,196.0,452,0.9800884955752213,<=>
5424,Synpcc7942_2514,USA300HOU_RS14315,39.45,327,173,5,3,304,10,336,1.9499999999999995e-80,244.0,305,1.0721311475409836,<=>
5432,Synpcc7942_2522,USA300HOU_RS07540,33.537,328,187,3,9,306,6,332,1.1199999999999998e-66,208.0,308,1.0649350649350648,<=>
5433,Synpcc7942_2524,USA300HOU_RS08870,30.99,384,254,4,6,386,4,379,1.0099999999999999e-57,193.0,474,0.810126582278481,<=>
5437,Synpcc7942_2526,USA300HOU_RS08865,57.71,428,147,4,5,432,8,401,3.079999999999999e-178,501.0,449,0.9532293986636972,<=>
5445,Synpcc7942_2527,USA300HOU_RS03270,24.468000000000004,282,172,12,6,274,7,260,9.99e-13,63.2,280,1.0071428571428571,<=>
5449,Synpcc7942_2530,USA300HOU_RS06325,51.394,251,120,1,1,249,1,251,1.5199999999999996e-99,287.0,251,1.0,<=>
5460,Synpcc7942_2541,USA300HOU_RS06240,50.876999999999995,114,56,0,18,131,1,114,1.0099999999999999e-37,121.0,137,0.8321167883211679,<=>
5461,Synpcc7942_2545,USA300HOU_RS05220,31.319000000000003,364,244,5,26,386,23,383,1.8499999999999997e-64,207.0,392,0.9285714285714286,<=>
5469,Synpcc7942_2552,USA300HOU_RS12405,23.35,197,123,6,59,237,14,200,1.32e-08,49.7,242,0.8140495867768595,<=>
5471,Synpcc7942_2558,USA300HOU_RS08635,36.915,363,224,5,6,365,3,363,1.3599999999999999e-73,230.0,388,0.9355670103092784,<=>
5474,Synpcc7942_2559,USA300HOU_RS00075,35.616,146,92,2,5,149,1,145,1.26e-18,73.9,152,0.9605263157894737,<=>
5475,Synpcc7942_2562,USA300HOU_RS06580,45.363,399,217,1,5,403,6,403,2.5499999999999993e-131,380.0,409,0.9755501222493888,<=>
5477,Synpcc7942_2564,USA300HOU_RS08160,38.961,154,94,0,3,156,1,154,6.58e-39,126.0,158,0.9746835443037974,<=>
5479,Synpcc7942_2565,USA300HOU_RS08165,54.891000000000005,184,83,0,1,184,1,184,1.2499999999999996e-72,214.0,185,0.9945945945945946,<=>
5481,Synpcc7942_2569,USA300HOU_RS06050,38.260999999999996,230,137,2,7,236,2,226,1.04e-54,172.0,240,0.9583333333333334,<=>
5482,Synpcc7942_2570,USA300HOU_RS09175,29.243000000000002,383,237,10,44,397,37,414,4.87e-40,144.0,402,0.9527363184079602,<=>
5487,Synpcc7942_2573,USA300HOU_RS03425,36.232,276,173,2,1,276,2,274,1.1499999999999999e-60,190.0,276,1.0,<=>
5489,Synpcc7942_2574,USA300HOU_RS03430,38.135999999999996,236,145,1,12,246,2,237,5.760000000000001e-57,179.0,251,0.9402390438247012,<=>
5559,Synpcc7942_2575,USA300HOU_RS03420,25.899,278,192,4,34,299,29,304,1.91e-37,132.0,313,0.8881789137380192,<=>
5561,Synpcc7942_2577,USA300HOU_RS01010,41.667,288,168,0,13,300,6,293,7.269999999999998e-72,220.0,307,0.9381107491856677,<=>
5565,Synpcc7942_2582,USA300HOU_RS05525,30.081,246,167,3,23,266,14,256,1.9599999999999997e-30,111.0,273,0.9010989010989011,<=>
5567,Synpcc7942_2584,USA300HOU_RS13990,28.405,257,149,12,8,254,3,234,2.63e-17,75.1,254,1.0118110236220472,<=>
5573,Synpcc7942_2595,USA300HOU_RS03795,31.83,399,257,6,43,435,22,411,7.699999999999998e-73,233.0,476,0.8382352941176471,<=>
5581,Synpcc7942_2604,USA300HOU_RS05270,31.461,178,113,5,24,195,21,195,1.92e-16,70.5,195,0.9128205128205128,<=>
5582,Synpcc7942_2606,USA300HOU_RS08915,44.696000000000005,575,304,7,10,580,58,622,0.0,527.0,604,0.9519867549668874,<=>
5586,Synpcc7942_2612,USA300HOU_RS06755,58.006,331,131,5,18,344,4,330,4.659999999999998e-137,391.0,366,0.9043715846994536,<=>
5592,Synpcc7942_2613,USA300HOU_RS03000,25.570999999999998,219,128,6,66,263,7,211,1.68e-14,67.4,273,0.8021978021978022,<=>
