,gene,subject,PID,alnLength,mismatchCount,gapOpenCount,queryStart,queryEnd,subjectStart,subjectEnd,eVal,bitScore,gene_length,COV,BBH
6066,Synpcc7942_1848,BSU_16750,47.368,342,172,2,10,343,1,342,7.549999999999998e-115,334.0,354,0.9661016949152542,<=>
6082,Synpcc7942_1856,BSU_00180,41.135,141,83,0,20,160,7,147,1.2899999999999999e-38,126.0,168,0.8392857142857143,<=>
6084,Synpcc7942_1857,BSU_07990,28.374000000000002,289,199,6,1,284,1,286,8.41e-24,95.1,288,1.0034722222222223,<=>
6133,Synpcc7942_1869,BSU_06710,24.816,1088,714,23,16,1050,9,1045,3.0199999999999995e-85,295.0,1084,1.003690036900369,<=>
6146,Synpcc7942_1872,BSU_33020,23.214000000000002,392,258,14,104,477,85,451,5.75e-13,67.4,482,0.8132780082987552,<=>
6154,Synpcc7942_1873,BSU_13250,48.443999999999996,225,113,1,2,223,3,227,3.4999999999999994e-75,224.0,226,0.995575221238938,<=>
6186,Synpcc7942_1874,BSU_08930,49.333,150,69,4,3,148,7,153,8.44e-42,134.0,156,0.9615384615384616,<=>
6190,Synpcc7942_1879,BSU_06330,46.739,276,147,0,13,288,11,286,2.07e-86,259.0,312,0.8846153846153846,<=>
6194,Synpcc7942_1881,BSU_27870,38.327,514,275,14,32,536,22,502,1.6399999999999994e-95,298.0,550,0.9345454545454546,<=>
6199,Synpcc7942_1886,BSU_27620,34.898,639,395,10,28,659,5,629,4.509999999999999e-116,363.0,684,0.9342105263157895,<=>
6290,Synpcc7942_1896,BSU_11200,45.588,408,210,3,7,414,11,406,1.61e-120,353.0,414,0.9855072463768116,<=>
6291,Synpcc7942_1898,BSU_28260,52.483999999999995,463,217,3,5,466,5,465,4.319999999999998e-177,501.0,468,0.9893162393162394,<=>
6385,Synpcc7942_1910,BSU_03630,35.5,200,114,2,6,205,12,196,8.84e-40,132.0,212,0.9433962264150944,<=>
6386,Synpcc7942_1911,BSU_33610,26.565,719,481,15,21,727,25,708,3.1299999999999997e-80,270.0,745,0.9651006711409396,<=>
6388,Synpcc7942_1915,BSU_22690,40.8,125,70,2,5,127,3,125,5.0899999999999994e-30,102.0,130,0.9615384615384616,<=>
6389,Synpcc7942_1916,BSU_29530,35.635999999999996,275,157,7,12,268,59,331,1.28e-48,161.0,270,1.0185185185185186,<=>
6393,Synpcc7942_1917,BSU_37630,26.518,313,186,11,23,332,10,281,1.16e-06,46.2,364,0.8598901098901099,<=>
6399,Synpcc7942_1920,BSU_30320,47.17,848,393,14,21,861,3,802,0.0,767.0,865,0.9803468208092485,<=>
6404,Synpcc7942_1923,BSU_01730,33.146,178,113,3,36,211,11,184,2.01e-27,100.0,218,0.8165137614678899,<=>
6415,Synpcc7942_1927,BSU_32170,43.214,280,150,5,2,274,3,280,4.18e-61,192.0,280,1.0,<=>
6421,Synpcc7942_1933,BSU_22870,40.566,318,173,6,13,327,5,309,3.9999999999999994e-66,209.0,348,0.9137931034482759,<=>
6423,Synpcc7942_1935,BSU_28070,33.071,254,153,2,12,261,7,247,4.4399999999999994e-38,131.0,262,0.9694656488549618,<=>
6425,Synpcc7942_1938,BSU_25790,31.728,353,219,8,10,350,3,345,5.3e-49,165.0,353,1.0,<=>
6434,Synpcc7942_1944,BSU_08060,39.815,324,185,3,17,339,11,325,5.739999999999999e-80,244.0,342,0.9473684210526315,<=>
6437,Synpcc7942_1945,BSU_28490,35.174,634,345,19,15,634,4,585,6.0199999999999975e-112,345.0,643,0.9860031104199067,<=>
6439,Synpcc7942_1953,BSU_13730,33.083,133,69,6,4,126,18,140,1.07e-12,58.2,128,1.0390625,<=>
6440,Synpcc7942_1954,BSU_37150,60.681000000000004,529,208,0,19,547,1,529,0.0,709.0,564,0.9379432624113475,<=>
6441,Synpcc7942_1956,BSU_29210,47.872,282,144,1,3,284,2,280,7.65e-92,271.0,305,0.9245901639344263,<=>
6445,Synpcc7942_1959,BSU_16570,45.983000000000004,585,284,10,7,590,1,554,7.419999999999997e-170,492.0,606,0.9653465346534653,<=>
6450,Synpcc7942_1961,BSU_30520,40.994,161,93,1,11,169,9,169,7e-41,133.0,182,0.8846153846153846,<=>
6456,Synpcc7942_1963,BSU_12970,34.812,293,176,5,6,287,11,299,8.109999999999998e-49,162.0,298,0.9832214765100671,<=>
6460,Synpcc7942_1967,BSU_31150,27.138,269,176,6,12,269,5,264,2.26e-24,96.3,288,0.9340277777777778,<=>
6495,Synpcc7942_1980,BSU_18460,29.53,298,204,4,8,305,3,294,2.64e-32,119.0,329,0.9057750759878419,<=>
6513,Synpcc7942_1984,BSU_10810,27.076,277,176,6,10,284,5,257,1.34e-28,108.0,308,0.8993506493506493,<=>
6519,Synpcc7942_1989,BSU_26650,28.666999999999998,300,195,9,1,290,1,291,1.7799999999999998e-20,86.7,303,0.9900990099009901,<=>
6523,Synpcc7942_1992,BSU_13550,40.882,340,200,1,5,344,9,347,1.5999999999999996e-89,270.0,348,0.9770114942528736,<=>
6524,Synpcc7942_1993,BSU_13610,31.706999999999997,205,136,4,1,203,1,203,2.8100000000000003e-25,95.1,206,0.9951456310679612,<=>
6526,Synpcc7942_1995,BSU_34860,50.495,202,94,3,11,209,5,203,3.27e-58,179.0,211,0.957345971563981,<=>
6541,Synpcc7942_2007,BSU_15020,52.258,155,74,0,3,157,5,159,1.32e-59,179.0,166,0.9337349397590361,<=>
6556,Synpcc7942_2023,BSU_16590,28.758000000000003,153,104,2,1,149,1,152,3.8e-13,60.1,153,1.0,<=>
6579,Synpcc7942_2032,BSU_24010,28.01,382,259,9,1,379,1,369,1.0399999999999999e-26,107.0,396,0.9646464646464646,<=>
6604,Synpcc7942_2046,BSU_32800,43.443000000000005,122,69,0,6,127,4,125,2.08e-35,115.0,129,0.9457364341085271,<=>
6608,Synpcc7942_2052,BSU_12940,34.201,269,173,1,22,290,55,319,2.2699999999999997e-41,142.0,290,0.9275862068965517,<=>
6616,Synpcc7942_2057,BSU_18070,38.342,193,109,3,10,202,8,190,4.0999999999999995e-36,122.0,210,0.919047619047619,<=>
6617,Synpcc7942_2058,BSU_18480,33.21,271,165,5,3,263,17,281,5.049999999999999e-47,155.0,264,1.0265151515151516,<=>
6622,Synpcc7942_2060,BSU_15380,34.5,200,125,3,19,217,28,222,8.04e-33,115.0,221,0.9049773755656109,<=>
6623,Synpcc7942_2064,BSU_28640,48.974,341,159,4,8,333,1,341,1.7599999999999998e-121,350.0,333,1.024024024024024,<=>
6627,Synpcc7942_2067,BSU_30060,30.976,410,265,8,7,402,6,411,1.4900000000000001e-58,194.0,415,0.9879518072289156,<=>
6629,Synpcc7942_2070,BSU_24730,28.44,327,180,15,1,289,4,314,3.7200000000000005e-25,101.0,362,0.9033149171270718,<=>
6636,Synpcc7942_2074,BSU_25460,41.551,361,196,4,4,359,5,355,3.1499999999999993e-91,276.0,376,0.9601063829787234,<=>
6639,Synpcc7942_2076,BSU_15780,35.374,294,171,7,7,288,4,290,4.09e-54,177.0,350,0.84,<=>
6641,Synpcc7942_2079,BSU_29470,36.524,397,237,8,2,387,3,395,3.2e-87,266.0,393,1.0101781170483461,<=>
6660,Synpcc7942_2083,BSU_33850,30.698,215,128,8,1,207,1,202,4.59e-22,87.0,223,0.9641255605381166,<=>
6661,Synpcc7942_2087,BSU_34870,53.543,254,116,1,1,254,1,252,1.0599999999999997e-98,286.0,255,0.996078431372549,<=>
6663,Synpcc7942_2090,BSU_32260,39.631,434,245,6,17,444,5,427,4.429999999999999e-105,316.0,445,0.9752808988764045,<=>
6678,Synpcc7942_2099,BSU_37820,38.676,287,160,7,2,284,3,277,3.2799999999999994e-62,195.0,289,0.9930795847750865,<=>
6679,Synpcc7942_2100,BSU_37830,46.483000000000004,327,153,6,4,328,6,312,4.6799999999999985e-95,283.0,357,0.9159663865546218,<=>
6686,Synpcc7942_2101,BSU_37840,42.339,248,138,4,6,251,2,246,9.209999999999999e-64,198.0,294,0.8435374149659864,<=>
6869,Synpcc7942_2110,BSU_15730,40.123000000000005,324,172,6,2,322,3,307,1.24e-72,224.0,327,0.9908256880733946,<=>
6872,Synpcc7942_2111,BSU_24850,34.603,315,177,8,9,297,8,319,1.6199999999999998e-35,127.0,302,1.0430463576158941,<=>
6876,Synpcc7942_2113,BSU_00510,55.449,312,137,2,19,330,7,316,4.969999999999999e-127,363.0,331,0.9425981873111783,<=>
6896,Synpcc7942_2115,BSU_10990,23.81,231,171,4,56,284,55,282,5.390000000000001e-09,52.8,284,0.8133802816901409,<=>
6897,Synpcc7942_2116,BSU_23640,24.068,295,199,6,9,278,4,298,8.89e-13,64.3,286,1.0314685314685315,<=>
6900,Synpcc7942_2117,BSU_06680,58.038000000000004,479,197,2,4,479,8,485,0.0,541.0,479,1.0,<=>
6905,Synpcc7942_2121,BSU_23470,29.31,116,80,2,17,130,1,116,1.35e-09,49.3,130,0.8923076923076924,<=>
6907,Synpcc7942_2122,BSU_15510,46.849,365,174,6,21,383,5,351,5.409999999999999e-112,329.0,391,0.9335038363171355,<=>
6911,Synpcc7942_2123,BSU_22670,36.778,329,205,1,14,342,4,329,6.6799999999999985e-68,213.0,348,0.9454022988505747,<=>
6920,Synpcc7942_2132,BSU_01770,41.648,449,250,6,27,471,5,445,1.4199999999999994e-107,323.0,472,0.951271186440678,<=>
6928,Synpcc7942_2136,BSU_22490,41.636,269,149,3,5,273,6,266,1.6999999999999998e-69,213.0,273,0.9853479853479854,<=>
6929,Synpcc7942_2143,BSU_22640,58.481,395,158,2,25,419,5,393,1.6999999999999996e-173,488.0,420,0.9404761904761905,<=>
7023,Synpcc7942_2150,BSU_39540,25.083000000000002,303,181,10,25,294,2,291,2.73e-15,72.4,347,0.8731988472622478,<=>
7025,Synpcc7942_2156,BSU_17460,36.016999999999996,472,261,11,4,470,5,440,9.719999999999999e-88,272.0,473,0.9978858350951374,<=>
7027,Synpcc7942_2160,BSU_32520,38.684,380,215,1,22,383,10,389,5.2999999999999985e-96,290.0,384,0.9895833333333334,<=>
7032,Synpcc7942_2168,BSU_06610,38.077,801,419,14,1,791,4,737,1.1599999999999995e-178,528.0,794,1.008816120906801,<=>
7043,Synpcc7942_2178,BSU_35100,35.052,97,63,0,5,101,6,102,2.72e-14,61.2,113,0.8584070796460177,<=>
7044,Synpcc7942_2179,BSU_24000,27.609,297,204,5,7,295,1,294,5.2e-31,115.0,304,0.9769736842105263,<=>
7057,Synpcc7942_2188,BSU_30830,30.769000000000002,455,283,9,30,466,26,466,9.56e-56,189.0,467,0.974304068522484,<=>
7061,Synpcc7942_2190,BSU_21680,48.76,121,61,1,8,128,4,123,1.2699999999999999e-36,119.0,140,0.8642857142857143,<=>
7065,Synpcc7942_2197,BSU_18470,41.617,334,193,2,5,337,10,342,2.24e-84,258.0,367,0.9100817438692098,<=>
7071,Synpcc7942_2201,BSU_17640,37.400999999999996,377,225,6,25,393,6,379,6.019999999999999e-85,261.0,406,0.9285714285714286,<=>
7073,Synpcc7942_2203,BSU_37010,48.023,354,182,2,6,358,1,353,1.0099999999999997e-125,363.0,368,0.9619565217391305,<=>
7075,Synpcc7942_2204,BSU_37070,44.615,65,35,1,3,67,2,65,3.13e-15,60.8,77,0.8441558441558441,<=>
7077,Synpcc7942_2205,BSU_01500,58.915,129,52,1,7,135,3,130,2.0399999999999998e-47,146.0,135,0.9555555555555556,<=>
7079,Synpcc7942_2206,BSU_01490,56.25,144,63,0,1,144,1,144,1.3800000000000001e-61,183.0,151,0.9536423841059603,<=>
7080,Synpcc7942_2207,BSU_01480,36.29,248,153,4,15,259,2,247,1.8699999999999998e-48,159.0,294,0.8435374149659864,<=>
7081,Synpcc7942_2208,BSU_01440,51.303999999999995,115,48,1,9,115,5,119,3.3799999999999995e-31,104.0,116,0.9913793103448276,<=>
7082,Synpcc7942_2209,BSU_01430,40.705,312,168,4,4,305,8,312,4.1799999999999994e-79,240.0,309,1.0097087378640777,<=>
7083,Synpcc7942_2210,BSU_01420,67.717,127,39,1,6,130,5,131,9.9e-56,167.0,130,0.9769230769230769,<=>
7084,Synpcc7942_2211,BSU_01410,59.016000000000005,122,49,1,1,122,1,121,2.61e-47,145.0,125,0.976,<=>
7085,Synpcc7942_2212,BSU_01400,75.676,37,9,0,1,37,1,37,2.14e-16,61.2,37,1.0,<=>
7086,Synpcc7942_2213,BSU_01370,38.614000000000004,202,93,1,4,174,3,204,1.79e-44,144.0,186,1.086021505376344,<=>
7087,Synpcc7942_2214,BSU_01360,36.53,438,258,8,13,439,3,431,2.7499999999999997e-86,267.0,439,0.9977220956719818,<=>
7088,Synpcc7942_2215,BSU_01350,49.66,147,73,1,1,147,1,146,2.32e-46,144.0,147,1.0,<=>
7089,Synpcc7942_2216,BSU_01330,50.955,157,76,1,24,180,10,165,5.35e-49,153.0,180,0.8722222222222222,<=>
7090,Synpcc7942_2217,BSU_01320,60.504,119,45,1,2,120,4,120,2.29e-46,142.0,120,0.9916666666666667,<=>
7091,Synpcc7942_2218,BSU_01310,53.631,179,82,1,1,178,1,179,1.1899999999999999e-60,183.0,179,1.0,<=>
7092,Synpcc7942_2219,BSU_01300,58.647,133,54,1,1,133,1,132,4.1e-52,158.0,133,1.0,<=>
7093,Synpcc7942_2220,BSU_01280,61.931999999999995,176,67,0,3,178,4,179,9.869999999999998e-83,239.0,179,0.9832402234636871,<=>
7094,Synpcc7942_2221,BSU_01270,51.456,103,49,1,11,113,1,102,8.17e-29,97.8,113,0.911504424778761,<=>
7095,Synpcc7942_2222,BSU_01260,64.75399999999999,122,42,1,1,121,1,122,2.0400000000000001e-50,153.0,121,1.0082644628099173,<=>
7096,Synpcc7942_2223,BSU_01250,57.746,71,30,0,8,78,12,82,3.3700000000000004e-24,84.3,82,0.8658536585365854,<=>
7097,Synpcc7942_2224,BSU_01240,40.0,60,36,0,5,64,2,61,4.07e-10,47.0,64,0.9375,<=>
7098,Synpcc7942_2225,BSU_01230,66.197,142,47,1,1,142,1,141,9.29e-67,196.0,142,1.0,<=>
7099,Synpcc7942_2226,BSU_01220,51.887,212,98,2,1,212,1,208,2.989999999999999e-81,239.0,244,0.8688524590163934,<=>
7100,Synpcc7942_2227,BSU_01210,53.211000000000006,109,51,0,8,116,2,110,6.489999999999999e-38,121.0,117,0.9316239316239316,<=>
7101,Synpcc7942_2228,BSU_01200,70.33,91,27,0,1,91,1,91,1.78e-46,140.0,91,1.0,<=>
7102,Synpcc7942_2229,BSU_01190,61.091,275,107,0,1,275,1,275,3.9099999999999994e-125,355.0,287,0.9581881533101045,<=>
7103,Synpcc7942_2230,BSU_01180,40.909,88,51,1,11,97,6,93,5.610000000000001e-21,77.0,100,0.88,<=>
7104,Synpcc7942_2231,BSU_01170,45.933,209,107,3,1,207,1,205,7.94e-61,186.0,210,0.9952380952380953,<=>
7105,Synpcc7942_2232,BSU_01160,50.242,207,102,1,1,207,1,206,2.999999999999999e-68,205.0,213,0.971830985915493,<=>
7106,Synpcc7942_2235,BSU_16030,51.101000000000006,227,105,4,1,223,1,225,1.4599999999999996e-77,231.0,235,0.9659574468085106,<=>
7257,Synpcc7942_2238,BSU_02950,27.818,417,242,13,19,434,5,363,1.0099999999999999e-32,125.0,471,0.8853503184713376,<=>
7272,Synpcc7942_2244,BSU_23250,50.0,154,71,3,1,153,1,149,1.87e-54,167.0,181,0.850828729281768,<=>
7273,Synpcc7942_2247,BSU_17040,40.976000000000006,820,441,12,29,842,5,787,0.0,624.0,882,0.9297052154195011,<=>
7275,Synpcc7942_2248,BSU_22790,51.648,91,44,0,1,91,1,91,3.6900000000000006e-29,97.4,91,1.0,<=>
7277,Synpcc7942_2249,BSU_29010,37.288000000000004,118,72,2,17,133,4,120,4.11e-27,95.1,141,0.8368794326241135,<=>
7278,Synpcc7942_2250,BSU_00040,35.294000000000004,374,229,5,1,367,1,368,1.7099999999999997e-67,215.0,387,0.9664082687338501,<=>
7290,Synpcc7942_2259,BSU_16020,28.488000000000003,172,118,4,12,181,5,173,1.9600000000000003e-15,67.4,182,0.945054945054945,<=>
7291,Synpcc7942_2263,BSU_27560,48.293,410,207,3,8,412,7,416,5.669999999999999e-135,391.0,435,0.9425287356321839,<=>
7303,Synpcc7942_2265,BSU_13130,40.256,390,230,2,28,414,24,413,1.6299999999999992e-100,303.0,431,0.9048723897911833,<=>
7305,Synpcc7942_2270,BSU_10200,24.638,345,234,9,10,341,11,342,3.77e-16,75.1,344,1.002906976744186,<=>
7308,Synpcc7942_2271,BSU_23610,35.329,167,107,1,15,181,15,180,9.639999999999999e-34,115.0,183,0.912568306010929,<=>
7312,Synpcc7942_2279,BSU_36510,46.062,419,205,8,52,469,5,403,5.119999999999999e-100,303.0,470,0.8914893617021277,<=>
7331,Synpcc7942_2283,BSU_05450,30.043000000000003,233,152,5,11,242,3,225,5.500000000000001e-28,103.0,247,0.9433198380566802,<=>
7335,Synpcc7942_2284,BSU_10900,27.737,274,157,14,45,297,12,265,2.2800000000000001e-10,57.0,303,0.9042904290429042,<=>
7351,Synpcc7942_2298,BSU_27740,30.516,213,126,6,1,205,1,199,8.709999999999999e-23,88.2,207,1.0289855072463767,<=>
7352,Synpcc7942_2299,BSU_16680,44.318000000000005,88,49,0,14,101,1,88,1.25e-27,93.6,102,0.8627450980392157,<=>
7353,Synpcc7942_2303,BSU_00770,44.68899999999999,273,141,5,5,277,17,279,8.249999999999999e-75,227.0,278,0.9820143884892086,<=>
7355,Synpcc7942_2304,BSU_29540,23.016,252,147,9,59,286,35,263,2.08e-07,48.1,305,0.8262295081967214,<=>
7374,Synpcc7942_2308,BSU_24570,42.582,364,200,3,9,367,2,361,5.0699999999999985e-101,300.0,372,0.978494623655914,<=>
7375,Synpcc7942_2309,BSU_14220,55.556000000000004,180,72,4,8,184,6,180,2.5599999999999994e-65,196.0,198,0.9090909090909091,<=>
7379,Synpcc7942_2312,BSU_15220,30.055,366,234,8,7,356,2,361,4.1100000000000004e-52,174.0,357,1.0252100840336134,<=>
7382,Synpcc7942_2313,BSU_06030,62.619,527,192,3,1,526,1,523,0.0,652.0,544,0.96875,<=>
7383,Synpcc7942_2314,BSU_06020,56.522,92,40,0,11,102,2,93,7.049999999999999e-34,109.0,103,0.8932038834951457,<=>
7384,Synpcc7942_2315,BSU_36810,68.20100000000001,478,138,4,11,483,4,472,0.0,637.0,484,0.987603305785124,<=>
7388,Synpcc7942_2316,BSU_36800,40.458,131,76,2,2,132,3,131,5.47e-24,87.0,137,0.9562043795620438,<=>
7397,Synpcc7942_2322,BSU_06670,44.565,92,51,0,3,94,4,95,1.65e-24,85.9,96,0.9583333333333334,<=>
7402,Synpcc7942_2329,BSU_37600,37.093,399,229,8,6,395,11,396,1.5499999999999997e-81,254.0,424,0.9410377358490566,<=>
7406,Synpcc7942_2331,BSU_22550,42.601000000000006,223,120,2,1,215,2,224,4.139999999999999e-66,200.0,215,1.0372093023255815,<=>
7408,Synpcc7942_2334,BSU_23850,45.155,485,258,3,24,508,10,486,1.1799999999999996e-150,437.0,511,0.949119373776908,<=>
7410,Synpcc7942_2339,BSU_39740,24.671,304,183,13,63,340,39,322,2.05e-07,48.5,344,0.8837209302325582,<=>
7413,Synpcc7942_2340,BSU_22840,48.975,439,221,3,1,439,1,436,3.189999999999999e-151,434.0,453,0.9690949227373068,<=>
7423,Synpcc7942_2341,BSU_01470,25.590999999999998,254,159,5,3,252,1,228,2.35e-07,47.8,293,0.8668941979522184,<=>
7425,Synpcc7942_2348,BSU_27720,46.821000000000005,346,175,4,11,353,3,342,4.619999999999999e-112,327.0,359,0.9637883008356546,<=>
7428,Synpcc7942_2352,BSU_35310,33.503,197,113,5,1,189,1,187,1.68e-29,105.0,207,0.9516908212560387,<=>
7429,Synpcc7942_2358,BSU_13570,33.196999999999996,244,150,7,19,262,19,249,8.46e-34,120.0,276,0.8840579710144928,<=>
7438,Synpcc7942_2361,BSU_28390,37.945,253,153,3,15,263,5,257,2.41e-59,187.0,289,0.8754325259515571,<=>
7440,Synpcc7942_2362,BSU_22740,36.593,317,193,4,8,321,35,346,1.2599999999999998e-67,212.0,323,0.9814241486068112,<=>
7452,Synpcc7942_2373,BSU_12980,29.213,356,217,18,7,341,14,355,1.2e-24,99.8,344,1.0348837209302326,<=>
7455,Synpcc7942_2374,BSU_17010,41.928000000000004,446,245,6,5,445,66,502,3.1299999999999993e-127,375.0,452,0.9867256637168141,<=>
7457,Synpcc7942_2375,BSU_04560,45.869,351,170,5,9,347,1,343,6.299999999999998e-111,324.0,347,1.0115273775216138,<=>
7460,Synpcc7942_2378,BSU_15290,55.24100000000001,353,136,5,55,388,29,378,3.269999999999999e-120,350.0,393,0.8982188295165394,<=>
7461,Synpcc7942_2379,BSU_11710,46.153999999999996,260,139,1,1,259,1,260,4.9199999999999997e-60,188.0,263,0.9885931558935361,<=>
7463,Synpcc7942_2381,BSU_22430,42.745,255,143,3,4,256,3,256,1.9799999999999997e-69,213.0,268,0.9514925373134329,<=>
7464,Synpcc7942_2382,BSU_25500,33.075,387,246,5,7,390,3,379,5.179999999999999e-76,237.0,396,0.9772727272727273,<=>
7466,Synpcc7942_2383,BSU_00890,38.978,372,207,6,25,383,1,365,1.0299999999999998e-78,243.0,383,0.9712793733681462,<=>
7468,Synpcc7942_2388,BSU_33240,42.647,340,188,5,50,388,48,381,2.5799999999999998e-89,271.0,389,0.8740359897172236,<=>
7477,Synpcc7942_2393,BSU_00920,42.827,474,250,7,3,462,5,471,6.509999999999999e-122,362.0,481,0.9854469854469855,<=>
7478,Synpcc7942_2396,BSU_25680,33.742,163,104,4,9,170,8,167,1.3999999999999998e-20,80.9,183,0.8907103825136612,<=>
7480,Synpcc7942_2398,BSU_27390,37.121,132,81,1,7,136,4,135,1.21e-25,92.0,149,0.8859060402684564,<=>
7481,Synpcc7942_2401,BSU_19260,27.273000000000003,132,80,6,23,147,35,157,9.41e-11,54.3,163,0.8098159509202454,<=>
7484,Synpcc7942_2406,BSU_11670,31.776,321,208,7,43,355,46,363,9.81e-39,139.0,379,0.8469656992084432,<=>
7487,Synpcc7942_2409,BSU_40420,49.645,423,213,0,1,423,1,423,9.509999999999996e-163,462.0,444,0.9527027027027027,<=>
7493,Synpcc7942_2415,BSU_00820,53.226000000000006,496,221,4,1,494,11,497,0.0,543.0,504,0.9841269841269841,<=>
7532,Synpcc7942_2418,BSU_33990,30.153000000000002,262,169,7,1,254,1,256,3.41e-28,107.0,294,0.891156462585034,<=>
7550,Synpcc7942_2420,BSU_00930,51.208,207,100,1,1,206,2,208,1.0099999999999999e-73,220.0,244,0.8483606557377049,<=>
7556,Synpcc7942_2423,BSU_41010,50.243,617,301,4,6,620,7,619,0.0,627.0,635,0.9716535433070866,<=>
7566,Synpcc7942_2434,BSU_28300,49.045,157,79,1,1,156,1,157,4.75e-48,150.0,172,0.9127906976744186,<=>
7567,Synpcc7942_2436,BSU_21690,45.238,168,89,2,28,192,8,175,1.64e-48,153.0,198,0.8484848484848485,<=>
7568,Synpcc7942_2437,BSU_15430,46.8,953,466,15,7,954,3,919,0.0,832.0,954,0.9989517819706499,<=>
7573,Synpcc7942_2439,BSU_19180,19.814,323,214,8,1,280,6,326,4.54e-05,41.6,331,0.9758308157099698,<=>
7574,Synpcc7942_2440,BSU_16690,51.724,696,324,4,7,701,9,693,0.0,715.0,716,0.9720670391061452,<=>
7580,Synpcc7942_2441,BSU_24960,56.538000000000004,260,102,2,7,264,19,269,1.0699999999999996e-103,299.0,264,0.9848484848484849,<=>
7666,Synpcc7942_2443,BSU_24980,31.864,295,192,5,14,304,18,307,1.48e-46,156.0,310,0.9516129032258065,<=>
7668,Synpcc7942_2444,BSU_24990,26.183000000000003,317,192,14,1,304,1,288,4.0499999999999996e-11,59.7,337,0.9406528189910979,<=>
7670,Synpcc7942_2446,BSU_01380,49.593,246,118,3,29,272,5,246,5.069999999999999e-86,254.0,277,0.8880866425992779,<=>
7689,Synpcc7942_2457,BSU_25270,64.931,288,101,0,1,288,1,288,2.0399999999999996e-150,420.0,292,0.9863013698630136,<=>
7695,Synpcc7942_2462,BSU_17610,23.179000000000002,453,309,15,1,420,1,447,2.64e-18,83.6,426,1.0633802816901408,<=>
7699,Synpcc7942_2463,BSU_30550,61.8,411,138,5,4,412,5,398,0.0,512.0,417,0.9856115107913669,<=>
7719,Synpcc7942_2467,BSU_25660,34.948,289,162,6,9,286,3,276,1.1399999999999998e-52,170.0,288,1.0034722222222223,<=>
7720,Synpcc7942_2468,BSU_25470,59.873999999999995,633,223,6,1,632,1,603,0.0,739.0,634,0.998422712933754,<=>
7730,Synpcc7942_2475,BSU_29440,52.667,450,212,1,18,467,5,453,5.209999999999998e-175,496.0,474,0.9493670886075949,<=>
7734,Synpcc7942_2477,BSU_08510,41.368,307,160,5,1,297,1,297,3.559999999999999e-76,232.0,298,1.0302013422818792,<=>
7735,Synpcc7942_2490,BSU_17330,37.37,289,173,3,3,283,2,290,9.649999999999999e-63,198.0,306,0.9444444444444444,<=>
7736,Synpcc7942_2491,BSU_00060,58.571000000000005,630,253,4,3,632,6,627,0.0,749.0,645,0.9767441860465116,<=>
7906,Synpcc7942_2497,BSU_22730,53.378,148,69,0,3,150,2,149,7.4199999999999996e-59,176.0,151,0.9801324503311258,<=>
7916,Synpcc7942_2505,BSU_27360,26.886999999999997,212,139,5,11,213,8,212,1.28e-24,94.0,218,0.9724770642201835,<=>
7917,Synpcc7942_2506,BSU_10930,33.333,228,138,8,11,231,14,234,2.4199999999999995e-35,122.0,232,0.9827586206896551,<=>
7925,Synpcc7942_2510,BSU_01390,44.928000000000004,69,36,1,1,69,6,72,2.14e-16,63.5,70,0.9857142857142858,<=>
7928,Synpcc7942_2514,BSU_11250,51.986999999999995,302,143,2,3,302,9,310,1.2999999999999995e-106,310.0,305,0.9901639344262295,<=>
7933,Synpcc7942_2518,BSU_30950,36.364000000000004,495,272,10,1,463,1,484,4.1599999999999997e-100,305.0,465,1.064516129032258,<=>
7938,Synpcc7942_2521,BSU_14810,48.673,452,212,8,1,442,1,442,5.759999999999999e-133,387.0,442,1.0226244343891402,<=>
7940,Synpcc7942_2522,BSU_22830,35.736,333,183,3,5,307,2,333,3.3999999999999994e-63,200.0,308,1.0811688311688312,<=>
7941,Synpcc7942_2524,BSU_28230,30.864,405,267,5,1,402,1,395,1.6799999999999995e-56,190.0,474,0.8544303797468354,<=>
7943,Synpcc7942_2526,BSU_28220,59.666000000000004,419,135,3,6,424,9,393,0.0,510.0,449,0.933184855233853,<=>
7949,Synpcc7942_2527,BSU_03660,25.726,241,144,9,55,272,51,279,1.84e-11,60.1,280,0.8607142857142858,<=>
7954,Synpcc7942_2530,BSU_16490,58.59,227,94,0,1,227,1,227,8.369999999999997e-104,298.0,251,0.9043824701195219,<=>
7974,Synpcc7942_2541,BSU_16040,53.153,111,52,0,21,131,2,112,6.77e-38,122.0,137,0.8102189781021898,<=>
7975,Synpcc7942_2545,BSU_22370,48.45399999999999,388,195,1,1,383,1,388,3.249999999999999e-135,389.0,392,0.9897959183673469,<=>
7987,Synpcc7942_2546,BSU_25700,23.81,231,137,10,14,218,26,243,2.7600000000000004e-07,47.0,239,0.9665271966527197,<=>
7994,Synpcc7942_2558,BSU_27510,43.923,362,199,4,6,364,4,364,1.7399999999999995e-96,290.0,388,0.9329896907216495,<=>
7999,Synpcc7942_2559,BSU_40500,34.247,146,94,2,5,149,1,145,9.52e-20,77.4,152,0.9605263157894737,<=>
8004,Synpcc7942_2562,BSU_17440,49.5,400,199,3,9,406,17,415,2.8399999999999995e-141,406.0,409,0.9779951100244498,<=>
8006,Synpcc7942_2564,BSU_24350,38.461999999999996,156,94,1,3,156,2,157,2.81e-29,102.0,158,0.9873417721518988,<=>
